0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-289.0274353027344,103.60334777832031,15.473359107971191,31.812238693237305,2.928122043609619,-20.1309871673584,-19.268892288208008,3.793079137802124,-16.25498390197754,-3.8728206157684326,-2.6870169639587402,-1.9551721811294556,-2.342501640319824,6.432368755340576,-5.952291011810303,2.198293685913086,1.8084666728973389,-7.1570658683776855,-1.872065782546997,0.4229377210140228,0.44956958293914795,-2.846661329269409,-2.3126332759857178,-5.635580062866211,-2.649449348449707,-1.2720922231674194,-1.6372894048690796,1.9046381711959839,1.1074655055999756,3.9354114532470703,2.3412675857543945,4.8609619140625,4.95799446105957,6.148539066314697,5.658288478851318,4.0995612144470215,4.45058012008667,3.5726778507232666,3.776592969894409,4.633357524871826,angry
-158.7249747753436,51.11180044906547,21.109357158015747,14.677479577019088,-0.5519276372930522,-12.947061572967808,-12.246430345817645,-4.743195670690928,-9.338375720018458,-5.7449043622335525,-1.702178836326074,-2.6830354790274087,-0.10578951638757128,2.822062783239932,-1.3028622999333321,0.826842021001777,1.213291546348381,-2.474022394641495,-1.6579162820211375,0.7779434141009428,0.15368344858354938,-2.0380084909953573,-1.5601926978126492,-3.0814203543536602,-2.36077314308436,-0.9219747519457446,-0.8873668665257083,-0.027343665080614636,1.844684455854185,2.7507165748637354,2.323808513134705,4.7181041799268595,4.482798960552985,5.289561797477129,5.683644656260585,4.471344606924223,3.1384723939348778,2.3986912158905382,2.4614476169879804,3.0631557444817052,angry
-290.1310729980469,104.92220306396484,15.726693153381348,32.26102828979492,2.970858335494995,-20.245018005371094,-19.316650390625,3.83768630027771,-16.342958450317383,-3.7816436290740967,-2.6552345752716064,-1.7855994701385498,-2.465404748916626,6.625158309936523,-6.055263519287109,2.0536959171295166,1.8512970209121704,-7.231706142425537,-1.8058538436889648,0.416013240814209,0.37593740224838257,-2.9126083850860596,-2.386441946029663,-5.6688761711120605,-2.6410071849823,-1.1481423377990723,-1.5050435066223145,1.9176174402236938,1.0607260465621948,3.9026236534118652,2.324632167816162,4.844997882843018,4.961476802825928,6.252375602722168,5.655462265014648,4.042518138885498,4.400443077087402,3.547023057937622,3.7539992332458496,4.6468892097473145,angry
-302.8794860839844,104.76847839355469,15.061195373535156,27.17694854736328,-3.7382166385650635,-23.642333984375,-15.896069526672363,0.870620608329773,-19.455995559692383,-1.137624740600586,-1.8871780633926392,-2.938323736190796,-0.6054498553276062,5.472965717315674,-7.453645706176758,5.097643852233887,-4.237515926361084,-5.168192386627197,0.30037063360214233,1.3809784650802612,-2.5115113258361816,-3.585090398788452,-3.1493308544158936,-5.7395920753479,-0.7473042607307434,-1.3104760646820068,0.49816271662712097,1.4698127508163452,2.609204053878784,4.266462326049805,4.048763275146484,6.322463035583496,5.308712959289551,6.611526012420654,4.149414539337158,4.175097942352295,2.980440616607666,4.374152660369873,6.026131629943848,6.196989059448242,angry
-252.14077111625332,106.84227939547239,17.115483715270482,30.811324811139805,-2.7565331102699377,-20.53562152927341,-24.034549036302394,3.3357987341984785,-17.709287754046688,-2.8095220475057947,-2.2295853709214617,-3.8159057302920125,-0.8121116826145215,12.01123720425772,-5.256615451157817,2.6633042951956916,4.4214562030548645,-4.1620344134621305,-0.2759092948573003,2.6222646064662483,3.0862746825823284,-1.8949686928116716,2.079251456290478,-1.8000798963071853,0.4375996526212679,6.056657774535246,7.415902944783663,6.3360602196708244,3.214318102442141,6.564790703481966,6.203794419061578,9.049242485011419,7.872905557203409,10.964282947200049,11.524886969310272,7.408776744548918,8.749535730545514,8.18185486399445,6.304106286078157,7.338871059914948,angry
-270.8113098144531,110.54243469238281,-12.408042907714844,22.532297134399414,6.426995754241943,-18.13123321533203,-11.735810279846191,10.837261199951172,-15.579630851745605,2.496095895767212,-0.9187793135643005,-4.789507865905762,2.574180841445923,2.245882987976074,-6.78082799911499,0.609340250492096,-3.1754884719848633,-4.48670768737793,-0.6096630096435547,1.350084662437439,2.7064285278320312,-1.3641784191131592,-1.3865370750427246,-3.650177001953125,0.21252231299877167,-0.24680674076080322,-1.9077123403549194,1.0414460897445679,0.9396510124206543,2.2433464527130127,-0.7975683808326721,-0.6912659406661987,-0.7880438566207886,0.24857978522777557,2.0073869228363037,-0.2285909801721573,-0.29338085651397705,-1.0747010707855225,0.2104286402463913,3.300689697265625,angry
-68.31565219434438,33.96313184241707,6.535792800210011,3.7020852892572873,0.6393704358910034,-8.041625527974595,-5.870744275802177,-1.319955402877304,-3.968525698108132,-2.287644127941118,1.2558588374652406,-0.06902056775268421,0.07075256978378912,0.49839416937751996,-1.6092476467929269,-1.1940089459922205,-0.3205047519029609,-2.3832921511221024,-0.4966138469947654,1.8973506055451768,1.5400040445372172,0.35018720945376736,-0.10588244384894198,-1.1020213396939098,-0.381067640112282,-0.5690146520808013,-0.8603743042531463,0.6428435510354531,1.2057870331434415,0.8647111651236783,0.43059474192889696,-0.607175291794231,-0.7948300447219147,-0.31987410981520054,0.5025538376487516,-0.014352576102699055,-1.1544287384785807,-1.9270297113859807,-0.2109605816924763,2.9113636565336853,angry
-269.47686767578125,109.73674774169922,-12.57815170288086,22.36955451965332,6.378655433654785,-18.17428207397461,-11.487591743469238,10.71906852722168,-15.614533424377441,2.498363971710205,-0.897834062576294,-4.770426273345947,2.4718551635742188,2.144348382949829,-6.785991191864014,0.5110623836517334,-3.168264865875244,-4.355609893798828,-0.6238414645195007,1.3435884714126587,2.8064510822296143,-1.3229089975357056,-1.3525762557983398,-3.6665894985198975,0.2187364399433136,-0.3591093122959137,-1.9073518514633179,1.01454496383667,0.8770266175270081,2.375973701477051,-0.6870101690292358,-0.7079665660858154,-0.781367838382721,0.2938322424888611,1.9573365449905396,-0.3082171082496643,-0.32055890560150146,-1.059415578842163,0.1555967628955841,3.2581331729888916,angry
-289.0216369628906,108.37091064453125,-18.08108901977539,20.896730422973633,2.260697364807129,-21.463211059570312,-7.081104755401611,9.615962028503418,-17.550262451171875,5.662946701049805,-3.1714303493499756,-3.53684139251709,3.7724990844726562,-0.8188490867614746,-7.474121570587158,1.6635488271713257,-6.368398189544678,-1.6005650758743286,0.910575807094574,3.5908758640289307,1.2403594255447388,-2.240787982940674,-1.9489609003067017,-2.5481221675872803,2.4194021224975586,-1.128614902496338,0.8175598382949829,3.111736536026001,2.234800338745117,-0.1381286233663559,-2.8697702884674072,0.37634822726249695,-0.12155922502279282,1.4135243892669678,-2.1248135566711426,-3.246868848800659,-1.2666656970977783,1.6200158596038818,6.006078243255615,10.61456298828125,angry
-242.42122109478714,112.83769872814133,-22.36251776705849,13.655923041093107,4.252366647733701,-19.037464532277493,-12.774595580875431,12.903430473574398,-15.722575269585539,4.958858179166084,3.9614260246854025,-3.3071242947627044,4.159522763098704,6.8239919783671255,-3.32136992459959,2.618393586424935,-0.05980215285149991,-0.043604272776833104,1.539765878685788,4.840786061659149,6.844018035638616,0.08245867671027048,2.0752924521569946,0.9436476210465776,3.615079151123425,6.790493839614026,7.553468580151112,7.266491959767882,3.728815199909747,5.225011034789032,3.6820020197450507,3.2665439833589147,2.0431730872950116,3.939367107086499,6.9365197397905725,1.748570633320523,2.096647020100512,1.6014775518880138,1.5755130306772405,5.611073535847916,angry
-316.7449645996094,93.50387573242188,6.466001510620117,26.206987380981445,3.473917245864868,-14.062043190002441,-3.7214484214782715,6.180393695831299,-10.925225257873535,1.1462712287902832,-1.0942455530166626,-2.7454516887664795,1.6779073476791382,1.8526800870895386,-1.955259084701538,4.652593612670898,-4.512885093688965,-1.0871421098709106,1.2315908670425415,0.05177871137857437,-0.021514203399419785,-2.0295419692993164,-4.986066818237305,-2.54213809967041,-1.4300745725631714,-0.7146143913269043,-0.9778481721878052,3.9117133617401123,2.594860792160034,6.085100173950195,6.292767524719238,7.8451619148254395,6.568170070648193,6.8665900230407715,3.4808309078216553,4.859222412109375,6.509415149688721,8.968732833862305,7.03363561630249,6.128563404083252,angry
