0,label
0.3884699894831731,neutral
0.36145958533653844,neutral
0.3854417067307692,neutral
0.2486243614783654,neutral
0.21282958984375,neutral
0.3933919270833333,neutral
0.3695033482142857,neutral
0.3940941220238095,neutral
0.21496465773809523,neutral
0.18979259672619048,neutral
0.41147887591019416,neutral
0.3558717005461165,neutral
0.40984337075242716,neutral
0.20741049757281554,neutral
0.17670566595873785,neutral
0.4006787109375,neutral
0.3358837890625,neutral
0.4012841796875,neutral
0.1927587890625,neutral
0.1911474609375,neutral
0.32354329427083334,sad
0.31947021484375,sad
0.3236165364583333,sad
0.24678548177083334,sad
0.15249837239583333,sad
0.3683689662388393,sad
0.35251290457589285,sad
0.369964599609375,sad
0.19989013671875,sad
0.125823974609375,sad
0.3083407315340909,sad
0.372412109375,sad
0.3036887428977273,sad
0.2815829190340909,sad
0.20881569602272726,sad
0.3743965580778302,sad
0.3245043484669811,sad
0.37515661851415094,sad
0.2553803066037736,sad
0.15783921727594338,sad
0.34575236344537813,sad
0.3434258469012605,sad
0.34409056591386555,sad
0.1900727087710084,sad
0.1225914193802521,sad
0.34936102505387934,sad
0.31450784617456895,sad
0.3502912850215517,sad
0.24826996901939655,sad
0.1626439587823276,sad
0.35515157585470086,sad
0.36387386485042733,sad
0.3549053485576923,sad
0.2363406450320513,sad
0.19257061298076922,sad
0.403896233974359,sad
0.3030807625534188,sad
0.4010416666666667,sad
0.2599617721688034,sad
0.20274522569444445,sad
0.35100561725206614,angry
0.35444376291322316,angry
0.35039627453512395,angry
0.2824646500516529,angry
0.24167500645661158,angry
0.34379725302419356,angry
0.3433325982862903,angry
0.34286400579637094,angry
0.2591198336693548,angry
0.2074762159778226,angry
0.40788352272727274,angry
0.34024769176136366,angry
0.4077015269886364,angry
0.22813831676136365,angry
0.1939053622159091,angry
0.35078625801282054,angry
0.3921607905982906,angry
0.35090311164529914,angry
0.23942057291666666,angry
0.22004790998931623,angry
0.29058790576550386,angry
0.37290682533914726,angry
0.29065982315891475,angry
0.23616157945736435,angry
0.19568344234496124,angry
0.27574703467153283,angry
0.32740148836678834,angry
0.275379932709854,angry
0.2555207858120438,angry
0.2552962477189781,angry
0.3069035456730769,angry
0.36727764423076925,angry
0.3076472355769231,angry
0.28194110576923076,angry
0.2884990985576923,angry
0.27399252473021585,angry
0.3528762927158273,angry
0.2737747302158273,angry
0.25349876348920863,angry
0.24665931317446044,angry
0.2965650475543478,fear
0.31149796195652174,fear
0.3010657269021739,fear
0.15400815217391303,fear
0.12648182744565217,fear
0.37573670504385964,fear
0.3460072299890351,fear
0.37475157620614036,fear
0.18076685855263158,fear
0.15477230674342105,fear
0.30784324363425924,fear
0.3593885633680556,fear
0.30660445601851855,fear
0.14588306568287038,fear
0.12693051938657407,fear
0.3530989022090517,fear
0.3311683391702586,fear
0.3517729660560345,fear
0.20651771282327586,fear
0.17148353313577586,fear
0.20493506170382167,fear
0.3536742386544586,fear
0.20522740843949044,fear
0.20965926054936307,fear
0.19074380473726116,fear
0.18747797227443608,fear
0.31621901433270677,fear
0.18722098214285715,fear
0.18207383693609022,fear
0.16481144266917294,fear
0.20375390625,fear
0.36126171875,fear
0.2040859375,fear
0.2006171875,fear
0.19062109375,fear
0.19906266009221313,fear
0.316742443647541,fear
0.19722159964139344,fear
0.1848384669569672,fear
0.16722031890368852,fear
0.2899825671487603,disgust
0.33102240444214875,disgust
0.2895467458677686,disgust
0.2198920131714876,disgust
0.18387622675619836,disgust
0.3424252369364754,disgust
0.2765633004610656,disgust
0.3401839459528688,disgust
0.24431272412909835,disgust
0.20959272540983606,disgust
0.3469718557889344,disgust
0.3573218173668033,disgust
0.34911308913934425,disgust
0.23998222976434427,disgust
0.20078365138319673,disgust
0.41855061848958336,disgust
0.3672281901041667,disgust
0.41856689453125,disgust
0.26614176432291664,disgust
0.21211344401041668,disgust
0.26942635995370373,disgust
0.29853515625,disgust
0.2707863136574074,disgust
0.2221607349537037,disgust
0.21591796875,disgust
0.3425349745639535,disgust
0.3721119488856589,disgust
0.34011627906976744,disgust
0.26011764171511625,disgust
0.2300221051356589,disgust
0.2963521161417323,disgust
0.37663401205708663,disgust
0.295533187746063,disgust
0.2266086368110236,disgust
0.19529712106299213,disgust
0.37299341354927007,disgust
0.33815080406021897,disgust
0.37084069913321166,disgust
0.21304388115875914,disgust
0.1970125741332117,disgust
0.2738915158991228,neutral
0.3960646244517544,neutral
0.27226819490131576,neutral
0.2122096011513158,neutral
0.232177734375,neutral
0.3089783254977876,neutral
0.3738462735066372,neutral
0.3112814574115044,neutral
0.22817858130530974,neutral
0.26161072317477874,neutral
0.3368561308262712,neutral
0.3967533434851695,neutral
0.3409527277542373,neutral
0.2511338056144068,neutral
0.222412109375,neutral
0.3191112417035398,neutral
0.3797704646017699,neutral
0.32281872234513276,neutral
0.26045267560840707,neutral
0.24940369192477876,neutral
0.22414143880208334,sad
0.3243326822916667,sad
0.22539876302083334,sad
0.1422119140625,sad
0.20863037109375,sad
0.2527889962923729,sad
0.3859035685911017,sad
0.251708984375,sad
0.16404594809322035,sad
0.22419557733050846,sad
0.2562391493055556,sad
0.3739942240918803,sad
0.26040831997863245,sad
0.18085603632478633,sad
0.21249415731837606,sad
0.279979641154661,sad
