0,label
0.0023265699855983257,neutral
0.0027880531270056963,neutral
0.002326559741050005,neutral
0.0016691896598786116,neutral
0.0017574187368154526,neutral
0.00250440021045506,neutral
0.0029780990444123745,neutral
0.0025009082164615393,neutral
0.0016690613701939583,neutral
0.0018120930762961507,neutral
0.0028462077025324106,neutral
0.003306692000478506,neutral
0.0028461357578635216,neutral
0.0019837666768580675,neutral
0.002119259675964713,neutral
0.002660272177308798,neutral
0.002772029023617506,neutral
0.002668218221515417,neutral
0.0017033852636814117,neutral
0.0019681891426444054,neutral
0.0022441879846155643,sad
0.0022976240143179893,sad
0.0022433523554354906,sad
0.0015496427658945322,sad
0.001661231741309166,sad
0.0020603362936526537,sad
0.002511525759473443,sad
0.0020615144167095423,sad
0.0014416767517104745,sad
0.0015070486115291715,sad
0.0017757633468136191,sad
0.0017948225140571594,sad
0.0017756164306774735,sad
0.0011738677276298404,sad
0.0013596025528386235,sad
0.0023393246810883284,sad
0.0027277320623397827,sad
0.0023353935685008764,sad
0.0012664345558732748,sad
0.0017994098598137498,sad
0.003009462496265769,sad
0.0031379933934658766,sad
0.003009081818163395,sad
0.002075041411444545,sad
0.002269748132675886,sad
0.0049931989051401615,sad
0.005656938999891281,sad
0.00499476445838809,sad
0.0034208546858280897,sad
0.0037569066043943167,sad
0.00510843750089407,sad
0.0067498041316866875,sad
0.005114540923386812,sad
0.003527591470628977,sad
0.0038402657955884933,sad
0.006202207878232002,sad
0.0068144542165100574,sad
0.006199306808412075,sad
0.004050818737596273,sad
0.004543546587228775,sad
0.009044389240443707,angry
0.010643046349287033,angry
0.009034513495862484,angry
0.00556865893304348,angry
0.007344781421124935,angry
0.009964890778064728,angry
0.009990442544221878,angry
0.009969158098101616,angry
0.0066093821078538895,angry
0.007671508006751537,angry
0.006988246459513903,angry
0.008931049145758152,angry
0.006988059729337692,angry
0.004912035074084997,angry
0.005287578329443932,angry
0.010938920080661774,angry
0.012239252217113972,angry
0.01091604121029377,angry
0.00763551564887166,angry
0.008589640259742737,angry
0.05518501624464989,angry
0.055679742246866226,angry
0.05518118664622307,angry
0.03854198753833771,angry
0.04547896236181259,angry
0.03357372060418129,angry
0.04081319272518158,angry
0.03357880935072899,angry
0.022974209859967232,angry
0.027392851188778877,angry
0.03304809704422951,angry
0.035793907940387726,angry
0.03303540125489235,angry
0.0223319660872221,angry
0.026276862248778343,angry
0.09415732324123383,angry
0.10207998007535934,angry
0.09448398649692535,angry
0.06465300917625427,angry
0.07844071090221405,angry
0.006136012263596058,fear
0.006529578473418951,fear
0.006145537365227938,fear
0.004167723935097456,fear
0.0044868444092571735,fear
0.005849689710885286,fear
0.005860795266926289,fear
0.005850210320204496,fear
0.004026692360639572,fear
0.004185594152659178,fear
0.005031219683587551,fear
0.006197468377649784,fear
0.005034455098211765,fear
0.003626307938247919,fear
0.003716570558026433,fear
0.004625658039003611,fear
0.005341589450836182,fear
0.004625674802809954,fear
0.003065671306103468,fear
0.003370841732248664,fear
0.016861533746123314,fear
0.019289344549179077,fear
0.016854792833328247,fear
0.011011113412678242,fear
0.013340855948626995,fear
0.02325247973203659,fear
0.02424953132867813,fear
0.02321929857134819,fear
0.015745433047413826,fear
0.017478618770837784,fear
0.03714059665799141,fear
0.04865991324186325,fear
0.03721431642770767,fear
0.025259986519813538,fear
0.028120603412389755,fear
0.025505026802420616,fear
0.0331229642033577,fear
0.025468019768595695,fear
0.017416272312402725,fear
0.021534673869609833,fear
0.002683833474293351,disgust
0.002848974661901593,disgust
0.0026843943633139133,disgust
0.0017784503288567066,disgust
0.001922047114931047,disgust
0.0030921301804482937,disgust
0.0033808478619903326,disgust
