0,1,2,3,4,5,6,7,8,9,10,11,12,label
-694.2315063476562,50.04055404663086,0.5522669553756714,14.545628547668457,3.4447617530822754,-2.469327211380005,-3.9888670444488525,-10.599405288696289,-7.204890251159668,1.954129695892334,-4.295281887054443,2.268538236618042,-5.363429069519043,neutral
-478.03316755242065,25.24815864255406,4.669752870316655,8.753610529791079,1.8561582883385126,-2.9758785327541,-5.832523999031658,-8.897651423514862,-6.689418894359562,-0.9359284470047223,-1.7368947939553385,-0.977152761940962,-0.9916907725216485,neutral
-696.2349243164062,50.230735778808594,0.5682144165039062,14.689250946044922,3.4265036582946777,-2.4203882217407227,-3.9232394695281982,-10.510640144348145,-7.1111531257629395,1.92787504196167,-4.2079057693481445,2.325559139251709,-5.372981548309326,neutral
-706.712158203125,47.82508850097656,-0.674069344997406,14.761737823486328,2.4688467979431152,-4.197237491607666,-6.947044849395752,-11.992121696472168,-5.492223739624023,1.690096139907837,-3.2988369464874268,1.5159341096878052,-4.570370674133301,neutral
-706.4502906270234,51.669992984084885,-0.6725821925733638,11.10925084386589,0.7284948130932362,-3.0951162170563853,-7.0860096070846925,-14.615463150879009,-9.8705669228309,2.4742037774073187,-4.442304319357894,2.9107975698134307,-4.813171432711771,neutral
-683.9196166992188,49.147438049316406,-1.7723214626312256,19.475555419921875,1.9769545793533325,-0.5590635538101196,-4.736005783081055,-12.186052322387695,-5.475022315979004,2.4511196613311768,-4.199458599090576,1.8152302503585815,-5.239034652709961,neutral
-434.3757776659266,19.335039018052747,6.409993788198069,7.5392539668894765,1.1342656876758153,-0.8694563025789324,-4.63075433879002,-8.411577391550905,-5.288814558844461,-1.2085165959195887,-1.9954098565174254,-1.6823206411025542,-1.488212374270762,neutral
-683.47314453125,49.03981018066406,-1.912977933883667,19.544933319091797,1.9152414798736572,-0.5292685627937317,-4.791001796722412,-12.227252960205078,-5.500628471374512,2.504345655441284,-4.2326788902282715,1.8268319368362427,-5.246047019958496,neutral
-714.464599609375,48.90126419067383,-2.0068376064300537,20.015213012695312,-0.5695140361785889,-0.370773583650589,-7.617700099945068,-13.187467575073242,-2.9652931690216064,2.2289724349975586,-4.383080005645752,1.2574642896652222,-4.807554244995117,neutral
-696.9898089572964,48.9649826058894,-5.391677340396784,16.35150139330499,-2.2511035764256615,-1.1987019759841657,-8.795875659790259,-16.381613328351193,-7.401039589800599,2.8865963045886702,-5.218765352058669,1.1642370372829411,-5.007874785143551,neutral
-678.0790405273438,51.52770233154297,-0.03808675333857536,14.368165016174316,0.8338909149169922,-0.18541213870048523,-6.124986171722412,-10.725262641906738,-7.614189624786377,1.4321215152740479,-3.867249011993408,2.2190194129943848,-5.851530075073242,neutral
-537.1669111224172,33.99293496528365,3.506725354413713,8.688219174069516,-0.579051033490271,-1.049227387783672,-7.17752684650411,-10.476630386330797,-6.618561107417766,-0.585337578270941,-1.72383343940299,-0.04504356786789125,-4.046978807904149,neutral
-676.0682373046875,50.9976921081543,-0.26228654384613037,14.224554061889648,1.0420770645141602,-0.14367997646331787,-6.10088586807251,-10.726458549499512,-7.6426191329956055,1.4318684339523315,-3.8894543647766113,2.0858891010284424,-5.971840858459473,neutral
-709.490966796875,52.949825286865234,0.21124273538589478,15.060972213745117,0.2768659293651581,-0.8114919066429138,-8.653912544250488,-12.302787780761719,-6.274829864501953,1.68130624294281,-3.5917723178863525,1.4810316562652588,-7.25823450088501,neutral
