0,1,2,3,4,5,6,7,8,9,10,11,12,label
-289.0274353027344,103.60334777832031,15.473359107971191,31.812238693237305,2.928122043609619,-20.1309871673584,-19.268892288208008,3.793079137802124,-16.25498390197754,-3.8728206157684326,-2.6870169639587402,-1.9551721811294556,-2.342501640319824,angry
-143.15338053319067,46.25712076617956,20.756731000965328,13.781057754710169,-0.6821285431437512,-12.247288286157126,-11.818867989370425,-5.080373057922654,-9.19194775567393,-5.306566386253732,-1.7474564905895462,-2.463262246773046,0.44440666007659213,angry
-288.56158447265625,104.189453125,16.0598201751709,32.01224899291992,3.063229560852051,-20.03809356689453,-19.215028762817383,3.8645904064178467,-16.147153854370117,-3.8800437450408936,-2.646028995513916,-1.94981849193573,-2.370244264602661,angry
-302.8794860839844,104.76847839355469,15.061195373535156,27.17694854736328,-3.7382166385650635,-23.642333984375,-15.896069526672363,0.870620608329773,-19.455995559692383,-1.137624740600586,-1.8871780633926392,-2.938323736190796,-0.6054498553276062,angry
-252.14077111625332,106.84227939547239,17.115483715270482,30.811324811139805,-2.7565331102699377,-20.53562152927341,-24.034549036302394,3.3357987341984785,-17.709287754046688,-2.8095220475057947,-2.2295853709214617,-3.8159057302920125,-0.8121116826145215,angry
-270.8113098144531,110.54243469238281,-12.408042907714844,22.532297134399414,6.426995754241943,-18.13123321533203,-11.735810279846191,10.837261199951172,-15.579630851745605,2.496095895767212,-0.9187793135643005,-4.789507865905762,2.574180841445923,angry
-120.01658516319011,47.617432534403775,3.9919507407295436,5.924292788300736,2.1473910390931295,-12.154051497898863,-7.008883695970069,0.16650723092358333,-6.703272749520524,-2.9675382621719524,1.7814191728094484,-1.2325047472376864,0.7629606471301467,angry
-270.917236328125,111.23434448242188,-13.06364631652832,22.65525245666504,6.128034591674805,-18.15277862548828,-11.775524139404297,11.291259765625,-15.59174919128418,2.8248064517974854,-0.9486174583435059,-4.608066082000732,2.543185234069824,angry
-289.0216369628906,108.37091064453125,-18.08108901977539,20.896730422973633,2.260697364807129,-21.463211059570312,-7.081104755401611,9.615962028503418,-17.550262451171875,5.662946701049805,-3.1714303493499756,-3.53684139251709,3.7724990844726562,angry
-242.42122109478714,112.83769872814133,-22.36251776705849,13.655923041093107,4.252366647733701,-19.037464532277493,-12.774595580875431,12.903430473574398,-15.722575269585539,4.958858179166084,3.9614260246854025,-3.3071242947627044,4.159522763098704,angry
-316.7449645996094,93.50387573242188,6.466001510620117,26.206987380981445,3.473917245864868,-14.062043190002441,-3.7214484214782715,6.180393695831299,-10.925225257873535,1.1462712287902832,-1.0942455530166626,-2.7454516887664795,1.6779073476791382,angry
-95.86313645475705,30.899201887031982,7.169366151239566,5.621130878715139,-1.3948833818328519,-9.031477116716376,-3.749311642068823,-0.7448450474886191,-4.762266300883883,-2.508615977646932,-1.085795034794835,-3.390291824609535,0.8007069887400372,angry
-317.80426025390625,93.68353271484375,6.860651016235352,26.3763484954834,3.727692127227783,-14.021385192871094,-3.37569260597229,6.437222957611084,-10.854846000671387,1.1143856048583984,-1.1498924493789673,-2.723740816116333,1.9669634103775024,angry
-331.5072326660156,94.26615905761719,2.955068588256836,23.347082138061523,-2.362661361694336,-18.176471710205078,-1.323136806488037,2.0821595191955566,-11.549349784851074,3.1112875938415527,-2.424499750137329,-1.1517796516418457,2.9109277725219727,angry
-269.21763744195397,102.15309523642928,-0.5116143608905671,20.437607461711245,-2.0054916319273963,-17.54943877577143,-7.084188591668611,6.044841294356997,-11.173403785413615,4.265469330244232,-0.7572650912264884,-5.473831528172458,4.787420417362237,angry
-265.43267822265625,99.1785659790039,3.621109962463379,14.969522476196289,4.4696245193481445,-18.965423583984375,-21.40205192565918,4.047214508056641,-14.843768119812012,-1.3883798122406006,-2.9417996406555176,-3.905794620513916,-1.5223262310028076,angry
-127.7999938455458,47.729701513779844,10.296237741966609,4.62156808897168,-1.2562410104496826,-14.038503359655431,-13.133260652764111,-5.798258444059423,-7.725744712621748,-4.026713312591585,-1.5193926825751956,-1.657901787780662,0.0028528470587591017,angry
-264.00238037109375,99.27499389648438,4.480946063995361,15.116922378540039,4.628629684448242,-18.781007766723633,-21.034914016723633,4.08878755569458,-14.4521484375,-1.3396121263504028,-2.7450602054595947,-3.6452481746673584,-1.489090085029602,angry
-284.67059326171875,101.12969970703125,1.2598360776901245,11.38013744354248,1.6565454006195068,-24.86842155456543,-19.514537811279297,4.233977317810059,-16.501821517944336,1.4746779203414917,-3.9130022525787354,-3.936099052429199,0.5107024908065796,angry
-243.97576749034454,115.85668747332174,-0.9566663277786255,9.094222125772431,0.09432108183978533,-16.678880445355656,-25.149562769656086,8.722628771852035,-16.05510730866555,4.1249883287483895,-0.4051353943218257,-2.2902040571036113,-2.9716556413724082,angry
-274.7653503417969,85.47399139404297,0.03990108519792557,23.945720672607422,7.081632614135742,-18.52527618408203,-16.91835594177246,1.914542317390442,-18.590961456298828,-1.71172034740448,-3.216132640838623,-3.9789202213287354,3.491865873336792,angry
-273.4950756881873,85.44096184512989,0.15775325202091942,23.658024209518494,6.741810689912899,-18.46561182890375,-16.79324767729919,2.020630709473497,-18.46631908691149,-1.7864183998324978,-3.3681893320437237,-3.8445183779445995,3.4386611948408503,angry
-277.38494873046875,86.5090103149414,0.17764636874198914,24.410228729248047,7.0627946853637695,-18.772335052490234,-17.244375228881836,2.387683391571045,-18.782913208007812,-1.3255374431610107,-3.4225094318389893,-3.7940192222595215,3.5860533714294434,angry
-299.2253723144531,91.10907745361328,-1.9020981788635254,23.049497604370117,3.417593240737915,-23.378389358520508,-15.224261283874512,-0.16188709437847137,-21.992246627807617,0.7107946276664734,-4.784841537475586,-0.8919052481651306,6.650289535522461,angry
-260.93044896434856,100.46172330310827,-1.6658276964656809,22.535239018436737,3.833094404787734,-21.14297364437265,-21.406136709687072,2.823968411582358,-20.153043656924513,-0.07578355990407315,-1.6717111078913782,-1.464745804384608,7.9368231637032824,angry
-276.0771179199219,99.95332336425781,6.238153457641602,22.442489624023438,-1.7827199697494507,-13.354718208312988,-19.339874267578125,5.090970993041992,-15.759018898010254,1.3803160190582275,-1.0938258171081543,-1.9803190231323242,-1.9174036979675293,angry
-200.7123184563387,66.57711134223894,10.92697518015967,10.564081045436486,-3.1652844614736577,-13.02286258510496,-13.268192144630277,-0.8955715179086016,-10.13209542291099,-2.5850489584247667,1.060627983768648,-2.220482865871827,-0.4208582826805058,angry
-274.3533630371094,99.83639526367188,6.335358619689941,22.351919174194336,-1.737318515777588,-13.250672340393066,-19.24618148803711,5.020876407623291,-15.715775489807129,1.2536009550094604,-0.9545766711235046,-1.9906437397003174,-1.8648127317428589,angry
-293.3515319824219,102.50867462158203,5.545072555541992,20.583757400512695,-6.347067832946777,-15.846964836120605,-19.893932342529297,4.42904806137085,-17.622934341430664,5.237301349639893,-3.5699820518493652,-1.735559344291687,-0.9807722568511963,angry
-239.05204546548623,105.80877397868358,6.011172334714358,15.757511857604738,-10.132134151420228,-12.462169735808311,-24.70193428966009,4.46917561097497,-14.74024829314435,3.417846480035472,2.236051612757593,-1.9117890504111192,-0.3687930050423461,angry
-284.3551940917969,97.49713897705078,-5.949471473693848,17.89023780822754,-6.02916955947876,-16.46416473388672,-7.475043296813965,2.194532632827759,-15.807713508605957,8.390559196472168,-3.33455228805542,-4.99776554107666,3.872629404067993,angry
-168.2937532512498,60.579647388640424,-4.6859467926662415,0.347841950056602,-6.642687837093071,-16.51406992726896,-5.8164630334612895,-3.7702919346278185,-8.88332284275115,3.1249678011444306,-0.9009001262788362,-4.735953607519057,1.9206317013212786,angry
-284.9670104980469,97.42972564697266,-5.774181365966797,18.097579956054688,-6.241086006164551,-16.415016174316406,-7.58640193939209,2.20572566986084,-15.828627586364746,8.585680961608887,-3.248884677886963,-4.943831443786621,3.9044528007507324,angry
-315.2664794921875,104.57022857666016,-6.982957363128662,16.826641082763672,-12.07142448425293,-20.81941032409668,-6.124518394470215,0.24702401459217072,-15.92040729522705,10.957109451293945,-7.641791820526123,-3.114816665649414,4.070136070251465,angry
-259.062789619784,110.052548957134,-11.420873764665293,13.99276842364491,-9.386003395879554,-19.87051687110323,-8.90972569995644,1.89671831151933,-16.16066635735505,12.285977309958108,-2.7987283365256577,-6.675762047237431,3.637449142847533,angry
-267.6888732910156,71.74180603027344,12.87019157409668,15.95859146118164,-6.260209083557129,-13.21229362487793,-17.331024169921875,2.58306884765625,-11.282864570617676,-1.093653917312622,-5.854203224182129,-4.909980773925781,-0.6295873522758484,angry
-96.10055754907513,29.452252794403314,10.94771677703618,2.3874003326828155,-5.23417057842462,-10.650095925170572,-9.489272620428851,-5.068229676908538,-5.12055788124866,-2.9659035409921812,-3.5698931392541904,-2.5807693192003907,-0.030118397196218463,angry
-267.5020751953125,71.85247802734375,12.97142505645752,15.954423904418945,-6.336757183074951,-13.3350830078125,-17.270593643188477,2.583738088607788,-11.317789077758789,-1.0559051036834717,-5.95882511138916,-4.961775302886963,-0.5552501678466797,angry
-283.28564453125,73.42013549804688,9.861308097839355,12.598081588745117,-9.521610260009766,-16.423477172851562,-15.086199760437012,2.2326083183288574,-12.754167556762695,-1.0470937490463257,-8.22227954864502,-3.272207021713257,3.0981905460357666,angry
-254.5477877368572,80.73480472862457,10.637589567792986,15.182591303738384,-11.091817365519931,-11.855389048696432,-18.845584535230135,4.621822747016505,-11.193179829800751,2.4376175220047993,-6.536220795541066,-3.424557714311298,0.9100981149766282,angry
-305.65936279296875,113.74829864501953,13.5246000289917,28.54433250427246,9.266022682189941,-17.523088455200195,-22.985132217407227,4.451317310333252,-15.301855087280273,2.909236192703247,-5.621159076690674,-7.503103733062744,0.04773078113794327,angry
-167.3669910350396,53.359596582201085,14.767686810404653,12.459221367983611,3.7777850596880564,-13.291254665826479,-12.493041019489677,-4.685382748826932,-8.147330740177805,-2.8009678094077746,-2.0926452227508805,-5.361499986213689,-0.3718431702268522,angry
-306.0583801269531,114.51466369628906,13.291823387145996,28.58742904663086,9.190079689025879,-17.588151931762695,-23.067832946777344,4.505589962005615,-15.499224662780762,2.875830888748169,-5.549025058746338,-7.573042869567871,-0.03764481097459793,angry
-317.8794860839844,119.16724395751953,6.55922269821167,25.121519088745117,3.1357579231262207,-24.958505630493164,-22.100276947021484,4.430321216583252,-17.520938873291016,5.829595565795898,-8.53555679321289,-5.990971088409424,2.119204521179199,angry
-285.39892082712186,120.69609382655787,2.4681747326992447,25.284728376644445,5.6480335401920705,-19.251556036429044,-28.54104338149286,7.526335070678567,-18.93437792499817,7.503499694499372,-2.408507573956701,-6.914714121930415,2.651796981932751,angry
-266.7747497558594,109.48825073242188,4.755390644073486,23.674959182739258,-3.7160234451293945,-21.936752319335938,-23.503334045410156,3.624201536178589,-19.322298049926758,0.9424116611480713,-5.7251129150390625,-3.457076072692871,-1.8667458295822144,angry
-144.80478830814047,57.01338670290529,11.585112554788083,9.18843719488004,-3.6982990885395943,-19.36225099937224,-15.498686191258823,-6.582785240075929,-10.155883423511101,-4.593238245808926,-2.2624391769561973,-2.833366186280141,0.4519484953116846,angry
-266.3229064941406,109.865966796875,5.111232757568359,23.490570068359375,-4.02893590927124,-22.051769256591797,-23.69881820678711,3.321826457977295,-19.563602447509766,0.815273106098175,-5.827576637268066,-3.2600839138031006,-1.8461194038391113,angry
-280.1865234375,110.80148315429688,3.1694118976593018,20.434022903442383,-11.128355026245117,-26.355417251586914,-21.8644962310791,1.5275976657867432,-20.52937889099121,3.1623432636260986,-7.64604377746582,-1.2348897457122803,-1.2959158420562744,angry
-242.03552627464907,114.8636336867847,1.8928894223399781,21.913488586485908,-11.009088439960474,-21.62701716962494,-29.528295567282044,3.6449330133107676,-20.38187669367703,3.1761921279616603,-4.738028203640804,-0.4932337481260235,-1.569442702861812,angry
-307.50128173828125,113.10072326660156,10.605574607849121,34.63750457763672,16.87782859802246,-23.21604347229004,-19.034353256225586,4.554093360900879,-12.099154472351074,-1.3882285356521606,-2.4765727519989014,-6.317826271057129,6.106103897094727,angry
-162.45106858593974,47.893398163530534,18.308854677988435,18.710224404875877,7.2576887547136595,-13.188221016840654,-12.086076930417326,-4.548909677906427,-6.667858446585764,-4.1195325267502945,-0.997989841819661,-1.3539737786655475,3.0225061150108536,angry
-306.03021240234375,112.95609283447266,11.120344161987305,34.421653747558594,16.831241607666016,-23.22352409362793,-18.989240646362305,4.487983703613281,-11.837356567382812,-1.1566377878189087,-2.2759792804718018,-6.157917022705078,6.265538692474365,angry
-330.16912841796875,120.3190689086914,5.124622344970703,35.846099853515625,11.685089111328125,-30.19875144958496,-15.019659042358398,4.535242557525635,-13.380674362182617,-0.290632963180542,-4.05210018157959,-3.8597583770751953,9.90427303314209,angry
-278.56065841132323,121.31429107860734,7.6414103063901795,33.9602188542702,15.801927055873374,-29.68409764170415,-23.768338980712308,4.694569435924008,-9.85201000697355,1.554787406004132,1.2581726099628974,-5.015937143689099,8.73958511426837,angry
-286.2867431640625,109.18272399902344,10.582993507385254,23.538448333740234,0.4547257125377655,-15.479363441467285,-20.9071044921875,4.8058695793151855,-17.09939193725586,1.6415956020355225,-0.7660930156707764,-3.6502339839935303,3.889981508255005,angry
